Q1599626,P21,Q6581097
Q1599626,P19,Q9300
Q1599626,P27,Q183
Q1599626,P31,Q5
Q1599626,P735,Q2018484
Q1599626,P166,Q18579597
Q1599626,P607,Q46083
Q3487228,P106,Q33999
Q3487228,P106,Q28389
Q3487228,P106,Q49757
Q3487228,P106,Q214917
Q3487228,P106,Q333634
Q3487228,P106,Q36180
Q3487228,P106,Q3387717
Q3487228,P27,Q55
Q3487228,P21,Q6581097
Q3487228,P31,Q5
Q3487228,P19,Q34370
Q3487228,P735,Q19813143
Q9030535,P31,Q5
Q9030535,P106,Q42973
Q9030535,P21,Q6581072
Q9030535,P735,Q16282809
Q9030535,P166,Q3395034
Q9030535,P69,Q860076
Q1551229,P21,Q6581097
Q1551229,P106,Q937857
Q1551229,P106,Q2066131
Q1551229,P27,Q36
Q1551229,P31,Q5
Q1551229,P735,Q1551188
Q2284972,P21,Q6581097
Q2284972,P106,Q1028181
Q2284972,P7,Q49987
Q2284972,P19,Q2749
Q2284972,P20,Q70
Q2284972,P31,Q5
Q2284972,P27,Q183
Q2284972,P735,Q905954
Q2284972,P1343,Q15089621
Q11988266,P21,Q6581072
Q11988266,P31,Q5
Q11988266,P27,Q20
Q11988266,P106,Q2526255
Q11988266,P106,Q28389
Q11988266,P735,Q632104
Q16267077,P123,Q1049502
Q16267077,P179,Q11329570
Q16267077,P136,Q868217
Q16267077,P400,Q1057377
Q16267077,P178,Q1049502
Q16267077,P31,Q7889
Q5052581,P31,Q5
Q5052581,P21,Q6581072
Q5052581,P69,Q432637
Q5052581,P106,Q36180
Q5052581,P735,Q2218095
Q5052581,P119,Q7354368
Q917712,P31,Q264806
Q917712,P155,Q1827588
Q917712,P156,Q693648
Q917712,P527,Q13387879
Q917712,P527,Q15490538
Q917712,P910,Q8197698
Q917712,P641,Q847
Q6639575,P196,Q2179
Q6639575,P61,Q1165635
Q6639575,P65,Q2446595
Q6639575,P155,Q6639552
Q6639575,P156,Q6639247
Q6639575,P31,Q3863
Q1913641,P21,Q6581097
Q1913641,P19,Q8939
Q1913641,P27,Q183
Q1913641,P31,Q5
Q1913641,P735,Q16735927
Q1913641,P106,Q36180
Q2958066,P19,Q6397
Q2958066,P31,Q5
Q2958066,P39,Q3044918
Q2958066,P27,Q142
Q2958066,P21,Q6581097
Q2958066,P106,Q82955
Q2958066,P1412,Q150
Q2958066,P735,Q5074730
Q2278023,P27,Q55
Q2278023,P106,Q10871364
Q2278023,P31,Q5
Q2278023,P21,Q6581097
Q2278023,P734,Q403433
Q2278023,P1344,Q8567
Q2278023,P1344,Q8558
Q2278023,P19,Q727
Q2278023,P735,Q19801652
Q16007675,P31,Q5
Q16007675,P21,Q6581097
Q16007675,P106,Q806349
Q16007675,P106,Q158852
Q16007675,P735,Q18609792
Q16007675,P27,Q30
Q16007675,P734,Q1605060
Q127381,P21,Q6581097
Q127381,P19,Q84
Q127381,P27,Q145
Q127381,P31,Q5
Q127381,P106,Q1979607
Q127381,P106,Q639669
Q127381,P106,Q806798
Q127381,P166,Q12201477
Q127381,P735,Q1076652
Q127381,P22,Q13530034
Q127381,P53,Q159386
Q3082841,P102,Q138345
Q3082841,P31,Q5
Q3082841,P21,Q6581097
Q3082841,P27,Q16
Q3082841,P39,Q15964890
Q3082841,P106,Q82955
Q3082841,P735,Q220546
Q3082841,P69,Q1144262
Q3770243,P31,Q5
Q3770243,P21,Q6581097
Q3770243,P19,Q59275
Q3770243,P735,Q15720844
Q3770243,P27,Q38
Q3770243,P106,Q37226
Q3770243,P20,Q220
Q2130457,P106,Q937857
Q2130457,P31,Q5
Q2130457,P27,Q114
Q2130457,P21,Q6581097
Q2130457,P54,Q216032
Q2130457,P641,Q2736
Q2130457,P735,Q20000183
Q5505362,P31,Q571
Q5505362,P364,Q1860
Q5505362,P123,Q3067003
Q5505362,P123,Q1251563
Q5505362,P136,Q112983
Q5505362,P50,Q310950
Q14949572,P69,Q180865
Q14949572,P21,Q6581097
Q14949572,P31,Q5
Q14949572,P108,Q193727
Q14949572,P735,Q1249148
Q14949572,P27,Q30
Q18202260,P31,Q5
Q18202260,P21,Q6581097
Q18202260,P735,Q499249
Q18202260,P102,Q7320
Q18202260,P463,Q44687
Q18202260,P106,Q1622272
Q18202260,P607,Q361
Q2574282,P21,Q6581097
Q2574282,P19,Q631479
Q2574282,P27,Q183
Q2574282,P31,Q5
Q2574282,P106,Q36834
Q2574282,P735,Q11027623
Q2847450,P31,Q5
Q2847450,P21,Q6581097
Q2847450,P27,Q142
Q2847450,P106,Q49757
Q2847450,P1412,Q150
Q2847450,P735,Q6298851
Q15456195,P31,Q5
Q15456195,P106,Q170790
Q15456195,P21,Q6581097
Q15456195,P27,Q183
Q15456195,P108,Q700758
Q15456195,P735,Q19828532
Q239366,P21,Q6581072
Q239366,P27,Q30
Q239366,P102,Q29552
Q239366,P69,Q219563
Q239366,P31,Q5
Q239366,P19,Q372304
Q239366,P735,Q2087646
Q239366,P106,Q40348
Q4300401,P21,Q6581097
Q4300401,P31,Q5
Q4300401,P512,Q17281079
Q4300401,P166,Q728960
Q4300401,P166,Q18080423
Q4300401,P463,Q83172
Q4300401,P463,Q2370801
Q4300401,P27,Q159
Q1060210,P25,Q165113
Q1060210,P22,Q464626
Q1060210,P21,Q6581097
Q1060210,P31,Q5
Q1060210,P40,Q3442879
Q1060210,P53,Q112707
Q1060210,P19,Q656
Q1060210,P20,Q39984
Q1060210,P735,Q2167906
Q1060210,P7,Q1019229
Q1060210,P7,Q277611
Q1060210,P7,Q428885
Q1060210,P7,Q764785
Q1060210,P7,Q961833
Q1060210,P9,Q234230
Q2353716,P106,Q674426
Q2353716,P106,Q2374149
Q2353716,P21,Q6581097
Q2353716,P31,Q5
Q2353716,P27,Q145
Q2353716,P735,Q2958359
Q2353716,P19,Q23109
Q3170487,P21,Q6581097
Q3170487,P166,Q13452531
Q3170487,P31,Q5
Q3170487,P19,Q90
Q3170487,P20,Q90
Q3170487,P27,Q142
Q3170487,P106,Q2490358
Q3170487,P735,Q7521081
Q17456284,P31,Q89794
Q17456284,P17,Q55
Q17456284,P131,Q10076
Q17456284,P1435,Q916333
Q17456284,P361,Q18767845
Q17456284,P276,Q52101
Q3529997,P27,Q38
Q3529997,P19,Q220
Q3529997,P21,Q6581072
Q3529997,P31,Q5
Q3529997,P106,Q177220
Q3529997,P106,Q33999
Q3529997,P735,Q20000456
Q10311713,P106,Q937857
Q10311713,P31,Q5
Q10311713,P21,Q6581097
Q10311713,P27,Q155
Q10311713,P735,Q16916120
Q10311713,P20,Q42800
Q245760,P17,Q148
Q245760,P131,Q58584
Q245760,P150,Q11073483
Q245760,P150,Q13821756
Q245760,P150,Q10933702
Q245760,P150,Q13822155
Q245760,P150,Q10909324
Q245760,P150,Q13822414
Q245760,P150,Q10880584
Q245760,P150,Q13822578
Q245760,P150,Q13822702
Q245760,P150,Q13822801
Q245760,P150,Q13822874
Q245760,P150,Q10928824
Q245760,P150,Q10897346
Q245760,P31,Q1065118
Q654135,P106,Q937857
Q654135,P31,Q5
Q654135,P21,Q6581097
Q654135,P19,Q200733
Q654135,P27,Q36704
Q654135,P641,Q2736
Q654135,P1344,Q131075
Q654135,P735,Q16877009
Q434354,P21,Q6581072
Q434354,P54,Q419974
Q434354,P54,Q1775265
Q434354,P54,Q847113
Q434354,P106,Q937857
Q434354,P31,Q5
Q434354,P19,Q84
Q434354,P27,Q145
Q434354,P735,Q6081128
Q434354,P641,Q2736
Q434354,P1344,Q8577
Q3439224,P19,Q256004
Q3439224,P21,Q6581097
Q3439224,P31,Q5
Q3439224,P106,Q33999
Q3439224,P27,Q142
Q3439224,P735,Q4925304
Q3143586,P19,Q163795
Q3143586,P166,Q10855216
Q3143586,P166,Q11593470
Q3143586,P31,Q5
Q3143586,P20,Q90
Q3143586,P21,Q6581097
Q3143586,P27,Q142
Q3143586,P735,Q3143564
Q10379729,P106,Q36180
Q10379729,P21,Q6581097
Q10379729,P31,Q5
Q10379729,P19,Q1085
Q10379729,P91,Q6636
Q10379729,P27,Q213
Q10379729,P735,Q347181
Q664415,P910,Q9095462
Q664415,P17,Q37
Q664415,P131,Q188659
Q664415,P31,Q17301072
Q664415,P1464,Q8054085
Q664415,P1465,Q18667515
Q664415,P1792,Q7913901
Q11124186,P31,Q5
Q11124186,P106,Q82955
Q11124186,P21,Q6581097
Q11124186,P735,Q13564349
Q11124186,P39,Q18887908
Q11124186,P27,Q55
Q11124186,P19,Q25390
Q896861,P31,Q571
Q896861,P31,Q169930
Q896861,P179,Q815739
Q896861,P50,Q2820084
Q896861,P123,Q7206385
Q896861,P364,Q1860
Q896861,P144,Q741716
Q896861,P136,Q132311
Q896861,P136,Q1057172
Q4856919,P193,Q7658475
Q4856919,P466,Q7618246
Q4856919,P84,Q3123324
Q4856919,P131,Q49240
Q4856919,P127,Q49240
Q4856919,P17,Q30
Q4856919,P31,Q1076486
Q69916,P25,Q64207
Q69916,P22,Q61447
Q69916,P21,Q6581097
Q69916,P40,Q433341
Q69916,P40,Q2122623
Q69916,P26,Q6480979
Q69916,P19,Q6986
Q69916,P20,Q520088
Q69916,P27,Q183
Q69916,P31,Q5
Q69916,P53,Q675085
Q69916,P735,Q1158906
Q15635377,P31,Q5
Q15635377,P21,Q6581072
Q15635377,P22,Q264630
Q15635377,P40,Q93479
Q15635377,P735,Q18219112
Q15635377,P9,Q56189
Q944365,P21,Q6581097
Q944365,P31,Q5
Q944365,P910,Q15305342
Q944365,P27,Q1033
Q944365,P172,Q190168
Q944365,P106,Q177220
Q2085750,P106,Q177220
Q2085750,P106,Q10873124
Q2085750,P27,Q55
Q2085750,P31,Q5
Q2085750,P19,Q55
Q2085750,P21,Q6581097
Q2085750,P735,Q16277210
Q2085750,P69,Q633529
Q8054448,P31,Q5
Q8054448,P166,Q616568
Q8054448,P21,Q6581097
Q8054448,P119,Q12404547
Q8054448,P106,Q201788
Q8054448,P735,Q17053888
Q198106,P131,Q1794
Q198106,P131,Q1199
Q198106,P31,Q16970
Q198106,P31,Q358
Q198106,P31,Q19860854
Q198106,P84,Q97133
Q198106,P17,Q183
Q198106,P149,Q54111
Q4069886,P21,Q6581097
Q4069886,P31,Q5
Q4069886,P19,Q656
Q4069886,P27,Q15180
Q4069886,P27,Q159
Q4069886,P106,Q4853732
Q4069886,P735,Q2253934
Q3174137,P106,Q1930187
Q3174137,P19,Q141921
Q3174137,P21,Q6581097
Q3174137,P31,Q5
Q3174137,P69,Q1067935
Q3174137,P106,Q40348
Q3174137,P106,Q82955
Q3174137,P102,Q1631384
Q3174137,P27,Q16
Q3174137,P20,Q340
Q3174137,P735,Q7521081
Q3174137,P39,Q3305338
Q209836,P106,Q937857
Q209836,P31,Q5
Q209836,P21,Q6581097
Q209836,P19,Q9248
Q209836,P27,Q227
Q209836,P735,Q2131917
Q3201610,P31,Q11424
Q3201610,P57,Q3439408
Q3201610,P58,Q236630
Q3201610,P58,Q3103663
Q3201610,P161,Q2851649
Q3201610,P161,Q518966
Q3201610,P161,Q3171608
Q3201610,P161,Q2853638
Q3201610,P161,Q2965007
Q3201610,P161,Q2994890
Q3201610,P161,Q3014311
Q3201610,P161,Q3104719
Q3201610,P161,Q3270454
Q3201610,P161,Q3288452
Q3201610,P161,Q3288609
Q3201610,P161,Q3380649
Q3201610,P161,Q3440596
Q3201610,P495,Q142
Q6242836,P21,Q6581097
Q6242836,P607,Q361
Q6242836,P31,Q5
Q6242836,P241,Q222595
Q6242836,P166,Q12201378
Q6242836,P166,Q12177472
Q6242836,P166,Q615838
Q6242836,P166,Q12177413
Q6242836,P735,Q4925477
Q6242836,P27,Q145
Q6242836,P106,Q47064
Q7441164,P69,Q235034
Q7441164,P102,Q29552
Q7441164,P31,Q5
Q7441164,P21,Q6581097
Q7441164,P27,Q30
Q7441164,P39,Q18199902
Q7441164,P106,Q82955
Q7441164,P735,Q19801202
Q3170182,P69,Q1878600
Q3170182,P69,Q273570
Q3170182,P21,Q6581097
Q3170182,P31,Q5
Q3170182,P27,Q142
Q3170182,P735,Q6170029
Q7966359,P31,Q5
Q7966359,P21,Q6581097
Q7966359,P27,Q30
Q7966359,P735,Q499249
Q7966359,P106,Q82955
Q7966359,P39,Q19690441
Q6262332,P21,Q6581097
Q6262332,P106,Q185351
Q6262332,P106,Q40348
Q6262332,P106,Q16533
Q6262332,P27,Q30
Q6262332,P31,Q5
Q6262332,P735,Q4925477
Q880092,P31,Q571
Q880092,P50,Q258741
Q880092,P123,Q6161111
Q880092,P364,Q1860
Q880092,P136,Q8261
Q880092,P840,Q21
Q880092,P910,Q16660015
Q15453495,P31,Q5
Q15453495,P21,Q6581097
Q15453495,P106,Q212980
Q15453495,P27,Q30
Q15453495,P735,Q471788
Q15453495,P69,Q230492
Q1604266,P21,Q6581097
Q1604266,P19,Q1731
Q1604266,P20,Q389985
Q1604266,P27,Q183
Q1604266,P31,Q5
Q1604266,P735,Q18191106
Q1604266,P106,Q639669
Q1604266,P106,Q14915627
Q1604266,P106,Q765778
Q84316,P21,Q6581097
Q84316,P27,Q183
Q84316,P31,Q5
Q84316,P20,Q66865
Q84316,P106,Q831474
Q84316,P735,Q1441346
Q18537008,P31,Q5
Q18537008,P21,Q6581072
Q18537008,P735,Q385468
Q18537008,P106,Q14467526
Q18537008,P106,Q6625963
Q18537008,P106,Q49757
Q18537008,P19,Q880861
Q1448751,P21,Q6581097
Q1448751,P31,Q5
Q1448751,P27,Q183
Q1448751,P735,Q4925932
Q1448751,P19,Q2079
Q1448751,P937,Q2079
Q1448751,P106,Q185351
Q451150,P21,Q6581072
Q451150,P27,Q30
Q451150,P69,Q52413
Q451150,P69,Q7895581
Q451150,P102,Q29468
Q451150,P31,Q5
Q451150,P19,Q49266
Q451150,P106,Q188094
Q451150,P106,Q1255921
Q451150,P106,Q140686
Q451150,P735,Q18224611
Q451150,P108,Q15142
Q451150,P166,Q219070
Q17611734,P31,Q41176
Q17611734,P17,Q55
Q17611734,P131,Q972
Q17611734,P1435,Q916333
Q17611734,P276,Q16977290
Q17611734,P669,Q19633084
Q14627548,P17,Q142
Q14627548,P131,Q184154
Q14627548,P1435,Q10387575
Q14627548,P1435,Q10387684
Q14627548,P1435,Q10387575
Q14627548,P1435,Q10387575
Q14627548,P527,Q3398896
Q14627548,P31,Q16748868
Q7931448,P31,Q5
Q7931448,P19,Q60
Q7931448,P21,Q6581097
Q7931448,P27,Q30
Q7931448,P106,Q1930187
Q7931448,P69,Q168756
Q7931448,P735,Q19825033
Q1247338,P21,Q6581097
Q1247338,P19,Q25607
Q1247338,P20,Q64865
Q1247338,P31,Q5
Q1247338,P27,Q39
Q1247338,P106,Q131524
Q1247338,P106,Q215536
Q1247338,P735,Q746076
Q1448593,P21,Q6581097
Q1448593,P19,Q2966
Q1448593,P27,Q183
Q1448593,P31,Q5
Q1448593,P735,Q4925932
Q1448593,P39,Q514725
Q1675942,P27,Q34266
Q1675942,P27,Q15180
Q1675942,P21,Q6581097
Q1675942,P19,Q908
Q1675942,P31,Q5
Q1675942,P463,Q1425328
Q1675942,P463,Q2370801
Q1675942,P69,Q13164
Q1675942,P512,Q17281084
Q1675942,P106,Q4964182
Q1675942,P735,Q830350
Q220365,P31,Q7889
Q220365,P404,Q209075
Q220365,P404,Q208850
Q220365,P400,Q170323
Q220365,P400,Q188642
Q220365,P400,Q48263
Q220365,P400,Q132020
Q220365,P400,Q10680
Q220365,P400,Q1406
Q220365,P400,Q170325
Q220365,P400,Q10683
Q220365,P400,Q182172
Q220365,P908,Q14915515
Q220365,P908,Q14915512
Q220365,P914,Q14920392
Q220365,P914,Q14920391
Q220365,P914,Q14920387
Q220365,P408,Q4037771
Q220365,P123,Q173941
Q220365,P179,Q55679
Q220365,P437,Q2270470
Q220365,P136,Q860750
Q220365,P178,Q2373062
Q220365,P852,Q14864330
Q220365,P853,Q14870286
Q7615583,P31,Q5
Q7615583,P21,Q6581097
Q7615583,P106,Q14373094
Q7615583,P54,Q6670780
Q7615583,P54,Q7085655
Q7615583,P735,Q20680397
Q1430737,P21,Q6581097
Q1430737,P31,Q5
Q1430737,P27,Q183
Q1430737,P19,Q57996
Q1430737,P735,Q18924871
Q1430737,P106,Q2306091
Q2830987,P20,Q90
Q2830987,P19,Q90
Q2830987,P21,Q6581097
Q2830987,P31,Q5
Q2830987,P27,Q142
Q2830987,P106,Q33999
Q2830987,P735,Q577011
Q4800239,P31,Q5
Q4800239,P21,Q6581097
Q4800239,P106,Q201330
Q4800239,P106,Q2066131
Q4800239,P106,Q937857
Q4800239,P735,Q1778168
Q4800239,P54,Q19467
Q4800239,P19,Q3130
Q4800239,P27,Q145
Q14034445,P17,Q148
Q14034445,P131,Q703818
Q14034445,P150,Q14034444
Q14034445,P150,Q14034449
Q14034445,P150,Q14034451
Q14034445,P150,Q14034455
Q14034445,P150,Q14034457
Q14034445,P150,Q14034459
Q14034445,P150,Q14034462
Q14034445,P150,Q14034464
Q14034445,P150,Q14034469
Q14034445,P150,Q14034471
Q14034445,P150,Q14034474
Q14034445,P150,Q14034476
Q14034445,P150,Q14034480
Q14034445,P150,Q14034482
Q14034445,P150,Q14034485
Q14034445,P150,Q14034487
Q14034445,P150,Q14034489
Q14034445,P150,Q14034492
Q14034445,P150,Q14034495
Q14034445,P150,Q14034497
Q14034445,P150,Q14034500
Q14034445,P150,Q14034502
Q14034445,P150,Q14034505
Q14034445,P150,Q14034508
Q14034445,P150,Q14034511
Q14034445,P150,Q14034513
Q14034445,P150,Q14034515
Q14034445,P150,Q14034518
Q14034445,P150,Q14034521
Q14034445,P150,Q14034524
Q14034445,P150,Q14034526
Q14034445,P150,Q14034528
Q14034445,P150,Q14034531
Q14034445,P150,Q14034535
Q14034445,P150,Q14034538
Q14034445,P150,Q14034540
Q14034445,P150,Q14034542
Q14034445,P150,Q14034546
Q14034445,P150,Q14034549
Q14034445,P150,Q14034552
Q14034445,P150,Q14034554
Q14034445,P150,Q14034557
Q14034445,P150,Q14034560
Q14034445,P150,Q14034563
Q14034445,P150,Q14034565
Q14034445,P150,Q14034568
Q14034445,P150,Q14034571
Q14034445,P150,Q14034575
Q14034445,P150,Q14034577
Q14034445,P150,Q14034578
Q14034445,P150,Q14034581
Q14034445,P150,Q14034584
Q14034445,P150,Q14034586
Q14034445,P150,Q14034589
Q14034445,P150,Q14034591
Q14034445,P150,Q14034593
Q14034445,P150,Q14034597
Q14034445,P150,Q14034600
Q14034445,P150,Q14034602
Q14034445,P150,Q14034604
Q14034445,P150,Q14034608
Q14034445,P150,Q14034610
Q14034445,P150,Q14034614
Q14034445,P150,Q14034616
Q14034445,P150,Q14034619
Q14034445,P150,Q14034622
Q14034445,P150,Q14034625
Q14034445,P150,Q14034628
Q14034445,P150,Q14034630
Q14034445,P150,Q14034633
Q14034445,P150,Q14034636
Q14034445,P150,Q14034639
Q14034445,P150,Q14034641
Q14034445,P150,Q14034644
Q14034445,P150,Q14034647
Q14034445,P31,Q735428
Q1905284,P106,Q82955
Q1905284,P21,Q6581097
Q1905284,P31,Q5
Q1905284,P27,Q183
Q1905284,P102,Q13124
Q1905284,P102,Q13129
Q1905284,P735,Q18002399
Q1905284,P39,Q19360355
Q3639167,P31,Q5
Q3639167,P21,Q6581097
Q3639167,P19,Q13144
Q3639167,P20,Q13144
Q3639167,P735,Q513286
Q3639167,P27,Q38
Q3639167,P106,Q1028181
Q3364062,P31,Q5
Q3364062,P21,Q6581097
Q3364062,P1344,Q8470
Q3364062,P1344,Q8456
Q3364062,P27,Q884
Q3364062,P106,Q13365117
Q1648127,P21,Q6581097
Q1648127,P31,Q5
Q1648127,P27,Q183
Q1648127,P106,Q1930187
Q1648127,P106,Q482980
Q1648127,P19,Q586
Q1648127,P735,Q18924871
Q4819157,P31,Q5
Q4819157,P19,Q845015
Q4819157,P69,Q160302
Q4819157,P69,Q193196
Q4819157,P69,Q82513
Q4819157,P166,Q10762848
Q4819157,P21,Q6581097
Q4819157,P27,Q145
Q4819157,P106,Q350979
Q4819157,P735,Q19672745
Q17596376,P31,Q1021645
Q17596376,P17,Q55
Q17596376,P131,Q1101
Q17596376,P131,Q9857
Q17596376,P1435,Q916333
Q17596376,P361,Q18772673
Q17596376,P276,Q3299324
Q6290096,P31,Q5
Q6290096,P21,Q6581097
Q6290096,P735,Q3284319
Q6290096,P172,Q190168
Q6290096,P39,Q19670906
Q6290096,P27,Q1033
Q6290096,P106,Q82955
Q3591326,P31,Q5
Q3591326,P21,Q6581097
Q3591326,P735,Q18066790
Q3591326,P27,Q16
Q3591326,P106,Q11774891
Q3591326,P54,Q664732
Q3591326,P54,Q1170911
Q3591326,P54,Q540645
Q6243852,P31,Q5
Q6243852,P21,Q6581097
Q6243852,P106,Q10871364
Q6243852,P735,Q4925477
Q6243852,P54,Q653772
Q6243852,P27,Q30
Q5984289,P31,Q5
Q5984289,P21,Q6581097
Q5984289,P1412,Q7026
Q5984289,P1412,Q1321
Q5984289,P735,Q2598693
Q5984289,P106,Q36180
Q1049877,P31,Q482994
Q1049877,P175,Q726891
Q1049877,P264,Q1470264
Q1049877,P155,Q5434132
Q1049877,P155,Q2928599
Q1049877,P156,Q2266806
Q1170891,P21,Q6581097
Q1170891,P19,Q165195
Q1170891,P20,Q2973
Q1170891,P31,Q5
Q1170891,P106,Q765778
Q1170891,P106,Q36834
Q1170891,P735,Q16746939
Q1170891,P27,Q183
Q1170891,P135,Q8361
Q1767275,P31,Q5
Q1767275,P21,Q6581097
Q1767275,P19,Q504587
Q1767275,P27,Q155
Q1767275,P106,Q5137571
Q1767275,P106,Q3665646
Q1767275,P641,Q5372
Q1767275,P1344,Q8438
Q1767275,P1344,Q8429
Q1767275,P735,Q19830666
Q11480236,P31,Q5
Q11480236,P735,Q5770364
Q11480236,P734,Q16870954
Q11480236,P19,Q11751
Q11480236,P106,Q1371925
Q11480236,P21,Q6581072
Q11480236,P27,Q17
Q15969726,P31,Q5
Q15969726,P21,Q6581097
Q15969726,P735,Q1166840
Q15969726,P800,Q17495759
Q15969726,P19,Q235739
Q15969726,P20,Q235739
Q15969726,P27,Q142
Q15969726,P106,Q42973
Q5878724,P31,Q5
Q5878724,P21,Q6581097
Q5878724,P140,Q432
Q5878724,P140,Q9585
Q5878724,P106,Q4964182
Q5878724,P27,Q794
Q430783,P21,Q6581097
Q430783,P31,Q5
Q430783,P106,Q1028181
Q430783,P27,Q55
Q430783,P19,Q43631
Q430783,P20,Q727
Q430783,P735,Q13564349
Q430783,P1343,Q7737966
Q430783,P1343,Q678259
Q430783,P1343,Q2283753
Q430783,P1343,Q15089621
Q430783,P1343,Q16169047
Q430783,P1343,Q15955936
Q430783,P800,Q18574075
Q15119442,P31,Q5
